z6-11639;Port1;;;;;;;;;;;;;;;Port7;;Port8;
# Records: 5362;ATMOS 41 All-in-one Weather Station;;;;;;;;;;;;;;;Battery;;Barometer;
Timestamps; W/m² Solar Radiation; mm Precipitation; Lightning Activity; km Lightning Distance;° Wind Direction; m/s Wind Speed; m/s Gust Speed; °C Air Temperature; kPa Vapor Pressure; kPa Atmospheric Pressure;° X-axis Level;° Y-axis Level; mm/h Max Precip Rate; °C RH Sensor Temp; kPa VPD;% Battery Percent; mV Battery Voltage; kPa Reference Pressure; °C Logger Temperature
07/17/2024 04:25:00 AM;0;0;0;0;336;1,79;2,5;6,2;0,852;101,17;0,3;-2;0;5,1;0,1;100;8720;101,23;4,6
07/17/2024 04:30:00 AM;0;0;0;0;341;2,36;3,19;6,6;0,866;101,17;1;-3,2;0;5,3;0,11;100;8703;101,23;4,8
07/17/2024 04:35:00 AM;0;0;0;0;353;2,82;3,52;6,9;0,884;101,16;-1,5;-0,7;0;5,6;0,11;100;8710;101,22;5,2
07/17/2024 04:40:00 AM;0;0;0;0;359;2,74;3,56;7;0,896;101,16;0;-1,8;0;5,9;0,11;100;8712;101,23;5,4
07/17/2024 04:45:00 AM;0,2;0;0;0;1;2,73;3,55;7,2;0,908;101,17;-0,5;-2,4;0;6,2;0,11;100;8712;101,23;5,7
07/17/2024 04:50:00 AM;1;0;0;0;5;2,15;2,75;7,4;0,918;101,17;1,9;2,2;0;6,4;0,11;100;8713;101,23;5,9
07/17/2024 04:55:00 AM;1;0;0;0;21;2,15;3,14;7,5;0,926;101,17;-0,6;0,2;0;6,6;0,11;100;8712;101,23;6,1
07/17/2024 05:00:00 AM;2;0;0;0;175;2,77;3,67;7,5;0,934;101,18;0,7;-2,2;0;6,7;0,1;100;8713;101,24;6,3
07/17/2024 05:05:00 AM;2,8;0;0;0;166;3,44;4,01;7,5;0,94;101,18;-0,3;2,2;0;6,9;0,1;100;8713;101,24;6,5
07/17/2024 05:10:00 AM;3,6;0;0;0;163;3,98;5,57;7,5;0,942;101,18;-0,2;-2,2;0;7,1;0,1;100;8715;101,24;6,6
07/17/2024 05:15:00 AM;4;0;0;0;105;4,39;5,38;7,4;0,938;101,19;-0,1;-2,3;0;7,1;0,09;100;8713;101,25;6,7
07/17/2024 05:20:00 AM;6,2;0;0;0;101;3,71;5,51;7,4;0,94;101,19;0,4;1,7;0;7,1;0,09;100;8713;101,25;6,8
07/17/2024 05:25:00 AM;9,2;0;0;0;224;2,88;6,44;7,4;0,942;101,19;-0,3;-2,1;0;7,1;0,09;100;8709;101,25;6,8
07/17/2024 05:30:00 AM;11,4;0;0;0;285;3,36;5,34;7,4;0,938;101,19;-0,3;-0,8;0;7,1;0,09;100;8714;101,25;6,9
07/17/2024 05:35:00 AM;11,8;0;0;0;270;2,76;6,35;7,3;0,938;101,19;-1,2;-3;0;7,1;0,09;100;8712;101,25;6,9
07/17/2024 05:40:00 AM;13;0;0;0;294;3,77;6,17;7,3;0,93;101,19;-0,3;-0,8;0;7,1;0,09;100;8710;101,26;7
07/17/2024 05:45:00 AM;15,2;0;1;31;294;3,41;5,83;7,3;0,93;101,2;-0,4;-2,9;0;7,1;0,09;100;8709;101,27;7
07/17/2024 05:50:00 AM;16,2;0;0;0;329;5,42;8,5;7,2;0,926;101,2;-0,3;1,2;0;7,1;0,09;100;8711;101,27;7
07/17/2024 05:55:00 AM;18,2;0;0;0;322;6,93;9,61;7,1;0,918;101,2;-1;-3,1;0;7,1;0,09;100;8708;101,27;7
07/17/2024 06:00:00 AM;25;0;0;0;270;3,48;6,12;7,1;0,916;101,22;-0,2;1,5;0;7,1;0,09;100;8709;101,29;7
07/17/2024 06:05:00 AM;28;0;0;0;252;3,15;6,77;7;0,91;101,23;-0,5;0;0;7;0,09;100;8707;101,3;7
07/17/2024 06:10:00 AM;31;0;2;40;255;3,4;6,12;7;0,916;101,23;-0,3;-1,5;0;7,1;0,09;100;8707;101,3;7
07/17/2024 06:15:00 AM;37;0;0;0;282;2,08;5,33;7,1;0,91;101,23;-0,2;-1;0;7;0,1;100;8706;101,3;7
07/17/2024 06:20:00 AM;40,8;0;1;40;260;3,31;6,54;7;0,916;101,24;-1,4;-3,4;0;7,1;0,08;100;8687;101,3;7,1
07/17/2024 06:25:00 AM;46;0;0;0;255;3,57;6,77;7;0,912;101,24;-0,8;-1,1;0;7,1;0,09;100;8695;101,3;7,2
07/17/2024 06:30:00 AM;50;0;0;0;248;5,16;9,22;6,9;0,908;101,23;0,1;-0,1;0;7;0,08;100;8697;101,31;7,2
07/17/2024 06:35:00 AM;51,8;0;0;0;252;5,08;9,31;6,8;0,904;101,25;-0,2;2,4;0;7;0,08;100;8699;101,31;7,2
07/17/2024 06:40:00 AM;51,8;0;0;0;251;4,93;9,16;6,8;0,896;101,24;-1,5;-4,5;0;7;0,09;100;8697;101,31;7,1
07/17/2024 06:45:00 AM;55,4;0;0;0;258;5,78;10,48;6,7;0,894;101,25;-1,4;-2,9;0;6,9;0,09;100;8697;101,32;7,1
07/17/2024 06:50:00 AM;56;0;0;0;337;8,31;11,04;6,6;0,888;101,25;-1,2;0,2;0;6,9;0,09;100;8697;101,31;7,1
07/17/2024 06:55:00 AM;46,8;0;0;0;88;6,84;7,98;6,6;0,884;101,27;-0,5;-1,2;0;6,9;0,09;100;8696;101,34;7
07/17/2024 07:00:00 AM;50,2;0;0;0;66;7,32;8,55;6,6;0,878;101,27;0,4;-0,6;0;6,8;0,1;100;8696;101,33;7
07/17/2024 07:05:00 AM;50,4;0;0;0;79;7,55;8,68;6,3;0,862;101,28;-0,7;1;0;6,6;0,09;100;8696;101,34;6,9
07/17/2024 07:10:00 AM;51,6;0;0;0;88;6,47;7,64;6,3;0,868;101,28;-0,3;-2,1;0;6,6;0,09;100;8674;101,35;6,8
07/17/2024 07:15:00 AM;55,2;0;0;0;79;7,38;8,47;6,2;0,86;101,28;-0,1;3;0;6,5;0,09;100;8687;101,34;6,8
07/17/2024 07:20:00 AM;58,6;0;0;0;72;6,87;7,66;6,2;0,864;101,28;-0,4;-1,6;0;6,5;0,08;100;8690;101,34;6,7
07/17/2024 07:25:00 AM;61,6;0;0;0;82;6,26;7,53;6,2;0,858;101,29;0,6;3,1;0;6,4;0,09;100;8690;101,35;6,7
07/17/2024 07:30:00 AM;67,2;0;0;0;66;6,51;7,54;6,2;0,86;101,28;0,2;1,6;0;6,4;0,09;100;8687;101,34;6,6
07/17/2024 07:35:00 AM;74,8;0;0;0;77;6,39;7,72;6,3;0,86;101,28;0,2;0,3;0;6,4;0,09;100;8693;101,35;6,6
07/17/2024 07:40:00 AM;76,4;0;0;0;80;6;6,78;6,2;0,862;101,29;-0,5;-0,4;0;6,5;0,08;100;8690;101,35;6,6
07/17/2024 07:45:00 AM;84,2;0;0;0;61;5,72;6,55;6,2;0,858;101,29;-0,4;-1,2;0;6,5;0,09;100;8691;101,35;6,6
07/17/2024 07:50:00 AM;90,8;0;0;0;78;5,21;6,39;6,3;0,864;101,29;0,1;-0,2;0;6,7;0,09;100;8691;101,37;6,7
07/17/2024 07:55:00 AM;65,6;0;0;0;81;4,79;5,89;6,4;0,87;101,31;-0,4;1,4;0;6,7;0,09;100;8693;101,37;6,7
07/17/2024 08:00:00 AM;44,2;0;0;0;72;5,01;5,99;6,4;0,866;101,31;0,3;-1,2;0;6,7;0,09;100;8691;101,37;6,7
07/17/2024 08:05:00 AM;38,4;0;0;0;71;5,6;6,34;6,5;0,868;101,3;-1,4;-0,5;0;6,7;0,1;100;8690;101,36;6,7
07/17/2024 08:10:00 AM;99,2;0;0;0;15;7,26;10,48;6,5;0,874;101,29;0,2;1,5;0;6,8;0,09;100;8681;101,36;6,8
07/17/2024 08:15:00 AM;74,8;0;0;0;42;6,6;8,8;6,4;0,876;101,29;-0,2;-0,2;0;7;0,08;100;8681;101,36;7
07/17/2024 08:20:00 AM;37;0;0;0;86;6,03;6,8;6,5;0,87;101,3;-0,8;-4,2;0;6,8;0,1;100;8684;101,36;6,8
07/17/2024 08:25:00 AM;40,6;0;0;0;81;6,24;7,13;6,4;0,868;101,29;0,1;-1,2;0;6,8;0,09;100;8685;101,35;6,8
07/17/2024 08:30:00 AM;42,2;0;0;0;75;6,32;6,97;6,5;0,862;101,28;-1,3;-2,6;0;6,7;0,11;100;8682;101,34;6,7
07/17/2024 08:35:00 AM;42,4;0;0;0;77;6,63;7,53;6,7;0,874;101,28;1,3;2,8;0;6,8;0,11;100;8685;101,34;6,8
07/17/2024 08:40:00 AM;39,2;0;0;0;87;5,62;6,47;6,7;0,876;101,29;0,2;0,8;0;6,8;0,1;100;8690;101,36;6,8
07/17/2024 08:45:00 AM;39,6;0;0;0;79;5,06;6,01;6,7;0,876;101,3;-0,3;-0,3;0;6,9;0,11;100;8690;101,37;6,9
07/17/2024 08:50:00 AM;39,8;0;0;0;75;5,03;6,11;6,7;0,88;101,31;-0,1;1,9;0;6,9;0,1;100;8690;101,38;7
07/17/2024 08:55:00 AM;38;0;0;0;76;4,31;4,8;6,8;0,882;101,32;0,6;0,1;0;6,9;0,11;100;8688;101,38;7
07/17/2024 09:00:00 AM;255,6;0;0;0;354;5,01;7,57;7;0,904;101,29;-1,7;-1,1;0;7,5;0,1;100;8693;101,37;7,2
07/17/2024 09:05:00 AM;39,2;0;0;0;61;4,57;5,37;7;0,894;101,3;0;-1,8;0;7,5;0,1;100;8692;101,36;7,3
07/17/2024 09:10:00 AM;41,4;0;0;0;70;4,25;5,02;7,1;0,878;101,3;-0,1;-0,8;0;7,4;0,13;100;8665;101,36;7,4
07/17/2024 09:15:00 AM;41,6;0;0;0;94;4,16;4,76;7,1;0,878;101,3;-0,7;-0,7;0;7,4;0,13;100;8683;101,36;7,5
07/17/2024 09:20:00 AM;40;0;0;0;83;4,29;4,87;7,3;0,872;101,3;-0,1;-3;0;7,4;0,15;100;8688;101,36;7,6
07/17/2024 09:25:00 AM;42;0;0;0;89;3,75;4,26;7,4;0,884;101,3;0,4;3;0;7,6;0,15;100;8687;101,37;7,6
07/17/2024 09:30:00 AM;43;0;0;0;85;3,42;4,12;7,3;0,882;101,31;-0,6;-1,3;0;7,6;0,14;100;8687;101,37;7,7
07/17/2024 09:35:00 AM;45,4;0;0;0;74;3,86;4,59;7,3;0,888;101,31;-0,8;-3,3;0;7,6;0,14;100;8688;101,37;7,8
07/17/2024 09:40:00 AM;86,2;0;0;0;78;4,16;4,86;7,4;0,904;101,3;-0,4;-2,1;0;7,7;0,13;100;8699;101,37;7,9
07/17/2024 09:45:00 AM;141,4;0;0;0;79;3,69;4,34;7,3;0,912;101,3;-1,2;0,3;0;7,8;0,11;100;8703;101,36;8
07/17/2024 09:50:00 AM;76,8;0;0;0;69;3,29;3,95;7,5;0,906;101,3;-0,3;0,4;0;7,8;0,13;100;8703;101,36;8,1
07/17/2024 09:55:00 AM;79,4;0;0;0;57;3,36;3,92;7,5;0,912;101,31;-2,1;-3,2;0;8;0,12;100;8698;101,36;8,2
07/17/2024 10:00:00 AM;91,4;0;0;0;60;3,53;4,15;7,5;0,91;101,3;0,4;1;0;8;0,13;100;8703;101,36;8,2
07/17/2024 10:05:00 AM;104,2;0;0;0;73;3,34;3,86;7,6;0,91;101,3;-0,3;-1,1;0;8;0,14;100;8704;101,36;8,3
07/17/2024 10:10:00 AM;173,2;0;0;0;72;3,38;3,99;7,8;0,916;101,29;0,6;3,3;0;8,2;0,14;100;8716;101,36;8,4
07/17/2024 10:15:00 AM;297,6;0;0;0;121;2,84;4,01;7,7;0,922;101,29;-0,4;-1,7;0;8,4;0,13;100;8714;101,36;8,7
07/17/2024 10:20:00 AM;211,2;0;0;0;83;3,18;3,82;7,7;0,926;101,29;-0,1;-1,4;0;8,5;0,12;100;8717;101,34;8,8
07/17/2024 10:25:00 AM;90,6;0;0;0;50;3,44;3,92;8,1;0,93;101,28;0,4;0,2;0;8,5;0,15;100;8716;101,35;8,9
07/17/2024 10:30:00 AM;89;0;0;0;43;3,42;4,16;8;0,936;101,28;-0,6;-2,2;0;8,7;0,14;100;8710;101,34;8,9
07/17/2024 10:35:00 AM;164,2;0;0;0;64;3,9;4,5;8,1;0,94;101,28;-0,4;-0,9;0;8,7;0,14;100;8711;101,34;8,9
07/17/2024 10:40:00 AM;656,2;0;0;0;111;3,93;4,53;7,9;0,942;101,27;-0,8;-3,1;0;9;0,12;100;8728;101,35;9,2
07/17/2024 10:45:00 AM;445,6;0;0;0;97;3,54;4,25;7,9;0,944;101,27;-0,2;-2,2;0;9,2;0,12;100;8735;101,34;9,5
07/17/2024 10:50:00 AM;84,6;0;0;0;54;3,27;3,64;8,2;0,94;101,27;-1,2;-4;0;9,1;0,15;100;8726;101,33;9,8
07/17/2024 10:55:00 AM;483;0;0;0;320;3,93;5,05;8,5;0,944;101,24;-0,7;-0,7;0;9,6;0,16;100;8728;101,32;9,8
07/17/2024 11:00:00 AM;458,8;0;0;0;89;3,54;4,21;8,4;0,952;101,26;-0,3;-0,5;0;10,2;0,15;100;8735;101,32;10,1
07/17/2024 11:05:00 AM;67,2;0;0;0;30;4,1;4,94;8,5;0,932;101,26;-0,6;-1,3;0;9,8;0,18;100;8734;101,32;10,1
07/17/2024 11:10:00 AM;364,8;0;0;0;75;4,06;4,66;8,6;0,936;101,26;-0,2;-1,6;0;9,7;0,18;100;8741;101,33;10,1
07/17/2024 11:15:00 AM;692;0;0;0;139;2,82;3,31;8,5;0,932;101,27;0,6;-2;0;9,9;0,18;100;8766;101,33;10,3
07/17/2024 11:20:00 AM;626,2;0;0;0;82;3,03;3,4;8,5;0,928;101,27;-0,6;1,2;0;10;0,18;100;8765;101,33;10,7
07/17/2024 11:25:00 AM;608,6;0;0;0;50;3,21;3,51;8,5;0,934;101,27;-0,5;-3,3;0;10;0,18;100;8766;101,33;11,1
07/17/2024 11:30:00 AM;693,2;0;0;0;96;2,85;3,44;8,6;0,954;101,26;0,4;-0,7;0;10,2;0,16;100;8780;101,32;11,3
07/17/2024 11:35:00 AM;725,8;0;0;0;114;3,09;3,82;8,7;0,954;101,25;0,1;-1;0;10,5;0,17;100;8784;101,31;11,7
07/17/2024 11:40:00 AM;322,4;0;0;0;55;2,92;3,72;8,9;0,944;101,26;0,3;1,2;0;10,5;0,19;100;8792;101,33;12
07/17/2024 11:45:00 AM;231;0;0;0;20;2,1;2,8;8,8;0,952;101,27;0,7;0,9;0;10,5;0,18;100;8789;101,33;12,3
07/17/2024 11:50:00 AM;501;0;0;0;69;2,13;2,8;8,6;0,96;101,27;0,8;0;0;10,6;0,15;100;8795;101,32;12,2
07/17/2024 11:55:00 AM;685,4;0;0;0;122;2,19;2,65;8,8;0,952;101,25;-0,7;-2,7;0;10,9;0,18;100;8807;101,32;12,1
07/17/2024 12:00:00 PM;700,4;0;0;0;155;2,22;2,59;9;0,956;101,25;0,5;-1;0;11,2;0,19;100;8815;101,31;12,4
07/17/2024 12:05:00 PM;521,4;0;0;0;93;2,91;3,87;9;0,948;101,25;0,1;-0,4;0;11,2;0,2;100;8806;101,31;12,7
07/17/2024 12:10:00 PM;744,6;0;0;0;80;3,77;4,25;9,1;0,944;101,23;0,5;1,3;0;11,2;0,21;100;8798;101,28;12,6
07/17/2024 12:15:00 PM;750,2;0;0;0;112;2,62;3,59;9,1;0,972;101,23;0,2;0;0;11,2;0,18;100;8818;101,29;12,4
07/17/2024 12:20:00 PM;789,2;0;0;0;136;1,93;2,56;9,3;0,958;101,23;1,2;1;0;11,3;0,21;100;8830;101,29;12,7
07/17/2024 12:25:00 PM;755,2;0;0;0;96;1,48;1,74;9,2;0,95;101,24;-0,4;-3,1;0;11,4;0,21;100;8837;101,29;13,2
07/17/2024 12:30:00 PM;746;0;0;0;76;1,57;1,85;9,2;0,966;101,23;-1,2;-2,7;0;11,5;0,2;100;8776;101,29;13,7
07/17/2024 12:35:00 PM;790,2;0;0;0;69;1,15;1,39;9,4;0,992;101,23;0,9;4,3;0;11,8;0,19;100;8842;101,29;14,2
07/17/2024 12:40:00 PM;763,6;0;0;0;347;1,73;4,32;9,4;1,01;101,22;-0,5;-1,1;0;12,3;0,17;100;8839;101,28;14,9
07/17/2024 12:45:00 PM;264,8;0;0;0;338;3,12;5,79;9,6;1,004;101,23;0,8;3,1;0;12,2;0,19;100;8827;101,28;15
07/17/2024 12:50:00 PM;45,8;0;0;0;15;2,3;2,92;9,9;0,992;101,23;-1,4;-3,3;0;11,8;0,23;100;8820;101,27;14,4
07/17/2024 12:55:00 PM;47,6;0;0;0;25;2,24;2,75;9,9;0,996;101,23;0;-1,6;0;11,5;0,23;100;8812;101,27;13,7
07/17/2024 01:00:00 PM;52,2;0;0;0;33;1,6;2,21;10,1;0,99;101,22;0,6;-1,4;0;11,3;0,25;100;8807;101,27;13,2
07/17/2024 01:05:00 PM;49,4;0;0;0;14;0,97;1,49;10,4;0,982;101,23;0,5;0,7;0;11,2;0,28;100;8790;101,27;13
07/17/2024 01:10:00 PM;47,2;0;0;0;338;0,75;1,2;10,8;0,98;101,23;0;0,6;0;11,2;0,32;100;8790;101,28;13
07/17/2024 01:15:00 PM;47;0;0;0;307;0,68;1,1;10,9;0,99;101,22;-0,8;-2,6;0;11,3;0,31;100;8786;101,27;13,1
07/17/2024 01:20:00 PM;47,2;0;0;0;287;0,35;0,6;12,1;1,004;101,22;-0,9;-1,6;0;11,4;0,41;100;8786;101,27;13,2
07/17/2024 01:25:00 PM;242,4;0;0;0;218;0,41;0,75;12,1;1,034;101,21;0,1;-1,6;0;11,8;0,38;100;8783;101,26;13,3
07/17/2024 01:30:00 PM;736,6;0;0;0;260;0,66;1,79;11,3;1,056;101,2;-1,5;-1,3;0;12,4;0,29;100;8782;101,26;13,4
07/17/2024 01:35:00 PM;568,6;0;0;0;17;2,66;4,1;10,3;1,046;101,2;0,1;-0,3;0;12,6;0,2;100;8795;101,26;13,4
07/17/2024 01:40:00 PM;864,8;0;0;0;81;2,26;3,58;10,3;1,056;101,2;-0,9;-1,6;0;12,7;0,19;100;8814;101,26;13,3
07/17/2024 01:45:00 PM;883,4;0;0;0;128;2,19;2,7;10,4;1,06;101,19;-0,4;-2,8;0;13,1;0,2;100;8827;101,26;13,7
07/17/2024 01:50:00 PM;886,6;0;0;0;144;1,4;2,85;10,6;1,07;101,18;-0,4;-2,1;0;13,4;0,2;100;8832;101,25;14,2
07/17/2024 01:55:00 PM;828,8;0;0;0;68;2,59;2,92;10,4;1,062;101,2;-0,9;-0,7;0;13,6;0,2;100;8835;101,25;14,5
07/17/2024 02:00:00 PM;754,8;0;1;40;20;2,87;3,38;10,3;1,05;101,2;-1,3;-5;0;13,2;0,2;100;8823;101,25;14,5
07/17/2024 02:05:00 PM;771;0;0;0;40;2,83;3,64;10,5;1,038;101,2;-0,5;-2,3;0;13;0,23;100;8824;101,24;14,3
07/17/2024 02:10:00 PM;827,4;0;0;0;75;3,45;3,96;10,6;1,026;101,19;-0,3;-0,7;0;12,9;0,25;100;8843;101,25;14,2
07/17/2024 02:15:00 PM;850,2;0;0;0;69;2,61;3,38;10,7;1,01;101,19;0,1;0,3;0;13;0,27;100;8817;101,25;14,5
07/17/2024 02:20:00 PM;868,8;0;0;0;76;2,25;3,26;10,4;1,034;101,19;-0,1;-1,9;0;13,1;0,23;100;8849;101,24;15
07/17/2024 02:25:00 PM;873,4;0;0;0;77;3,37;3,75;10,7;1,024;101,18;-0,1;-3,1;0;13,2;0,26;100;8858;101,23;15,2
07/17/2024 02:30:00 PM;887,8;0;0;0;79;2,85;3,41;10,7;1,032;101,17;-1;-3,4;0;13,3;0,25;100;8867;101,22;15,4
07/17/2024 02:35:00 PM;614;0;0;0;109;1,64;2,09;10,6;1,048;101,18;-1;-2,7;0;13,3;0,23;100;8863;101,22;15,7
07/17/2024 02:40:00 PM;632,2;0;0;0;100;1,55;2,02;10,7;1,042;101,17;0,1;-2,4;0;13,3;0,25;100;8866;101,22;16
07/17/2024 02:45:00 PM;523,8;0;0;0;107;1,5;1,84;10,7;1,052;101,17;-0,4;-1,3;0;13,4;0,23;100;8867;101,22;16,2
07/17/2024 02:50:00 PM;853,2;0;0;0;107;1,06;1,46;11,3;1,06;101,16;1,8;0,7;0;13,7;0,28;100;8877;101,21;16,4
07/17/2024 02:55:00 PM;832,8;0;0;0;71;1,43;2,09;11,3;1,072;101,15;-0,8;-1,5;0;14;0,27;100;8882;101,2;16,8
07/17/2024 03:00:00 PM;900,2;0;0;0;82;1,56;2,08;11,6;1,056;101,15;0,4;3,1;0;14,6;0,31;100;8886;101,2;17,2
07/17/2024 03:05:00 PM;891,8;0;0;0;83;2,42;3,27;11,7;1,042;101,14;-1,3;-4,4;0;15;0,33;100;8889;101,2;17,4
07/17/2024 03:10:00 PM;877,4;0;0;0;87;2,29;2,97;11,8;1,042;101,13;-0,1;0;0;15,3;0,34;100;8890;101,19;17,5
07/17/2024 03:15:00 PM;870,4;0;0;0;73;2,2;3,08;11,8;1,046;101,13;0,3;-3,7;0;15,3;0,34;100;8895;101,19;17,5
07/17/2024 03:20:00 PM;870,8;0;0;0;66;2,23;3,13;11,7;1,064;101,13;-1,6;-2,8;0;15,5;0,31;100;8887;101,18;17,6
07/17/2024 03:25:00 PM;867,6;0;0;0;77;2,79;3,67;11,7;1,074;101,11;0,2;1,3;0;15,6;0,3;100;8894;101,17;17,5
07/17/2024 03:30:00 PM;864,4;0;0;0;75;2,47;3,24;11,8;1,078;101,12;-1,2;-2,3;0;15,7;0,3;100;8896;101,18;17,5
07/17/2024 03:35:00 PM;862,2;0;0;0;70;1,71;2,67;11,9;1,07;101,12;-1;-2,8;0;15,8;0,32;100;8894;101,18;17,6
07/17/2024 03:40:00 PM;860,8;0;0;0;77;2,1;3,21;12;1,068;101,12;-0,3;-1,4;0;16;0,34;100;8893;101,18;17,8
07/17/2024 03:45:00 PM;858;0;0;0;80;1,96;2,56;11,9;1,084;101,12;0,5;0,9;0;16,1;0,31;100;8898;101,18;17,8
07/17/2024 03:50:00 PM;851;0;0;0;78;2,51;3,12;11,9;1,088;101,12;-1;-1,8;0;16,1;0,3;100;8899;101,17;17,8
07/17/2024 03:55:00 PM;846,4;0;0;0;90;2,51;3,61;12,1;1,076;101,12;-0,1;-2,6;0;15,9;0,34;100;8902;101,17;17,8
07/17/2024 04:00:00 PM;846,8;0;0;0;78;3,53;4,37;12,4;1,014;101,12;0,7;2,7;0;15,9;0,43;100;8906;101,17;17,8
07/17/2024 04:05:00 PM;882,2;0;0;0;88;2,48;3,33;12,5;1,014;101,11;-0,1;0;0;15,9;0,44;100;8906;101,17;17,8
07/17/2024 04:10:00 PM;920,2;0;0;0;78;1,97;2,83;12,7;1,014;101,11;0,4;0,1;0;16,1;0,45;100;8910;101,16;18
07/17/2024 04:15:00 PM;868,2;0;0;0;82;2,24;3,16;12,8;1,004;101,11;1,6;1,2;0;16,3;0,47;100;8904;101,16;18,3
07/17/2024 04:20:00 PM;853,8;0;0;0;352;5,07;8,96;12,4;1,03;101,1;0,4;-1,4;0;16,2;0,41;100;8899;101,14;18,4
07/17/2024 04:25:00 PM;970,6;0;0;0;64;4,21;4,9;12;1,08;101,08;-0,4;-0,4;0;16,2;0,32;100;8902;101,14;17,9
07/17/2024 04:30:00 PM;649,2;0;0;0;68;3,96;4,79;11,8;1,086;101,1;0;-1,6;0;16,1;0,3;100;8893;101,15;17,5
07/17/2024 04:35:00 PM;482,4;0;0;0;66;3,58;4,11;11,8;1,068;101,12;-0,5;-2,2;0;15,3;0,32;100;8887;101,15;17,1
07/17/2024 04:40:00 PM;445,4;0;0;0;66;3,82;4,35;11,9;1,058;101,11;-0,6;-1,6;0;15;0,33;100;8884;101,15;16,7
07/17/2024 04:45:00 PM;762,2;0;0;0;59;4,03;4,8;12;1,066;101,09;0,6;0,6;0;15;0,34;100;8890;101,15;16,3
07/17/2024 04:50:00 PM;897,8;0;0;0;58;4,06;5,08;12,1;1,08;101,08;-1,7;-3,4;0;15,5;0,33;100;8899;101,14;16,3
07/17/2024 04:55:00 PM;826,4;0;0;0;43;4,8;5,23;12,1;1,062;101,07;-0,1;1;0;15,4;0,35;100;8900;101,12;16,4
07/17/2024 05:00:00 PM;682,2;0;0;0;58;5,21;6,08;12;1,066;101,07;0;0,6;0;15,3;0,33;100;8897;101,12;16,3
07/17/2024 05:05:00 PM;686,6;0;0;0;190;4,99;6,08;12,2;1,072;101,06;0,5;-1,1;0;15,4;0,35;100;8886;101,13;16,1
07/17/2024 05:10:00 PM;325;0;0;0;287;4,1;7,16;12,3;1,058;101,09;0,8;1;0;14,9;0,38;100;8880;101,12;16,1
07/17/2024 05:15:00 PM;318,6;0;0;0;294;4,33;6,98;12,2;1,058;101,08;0,3;-1,2;0;14,5;0,36;100;8854;101,12;16,4
07/17/2024 05:20:00 PM;261,6;0;0;0;251;4,4;6,82;12,1;1,05;101,09;1,2;1,2;0;14,1;0,36;100;8857;101,12;16,5
07/17/2024 05:25:00 PM;258,8;0;0;0;256;1,58;3,63;12,4;1,072;101,08;1,7;2,5;0;13,9;0,37;100;8858;101,12;16,3
07/17/2024 05:30:00 PM;259,4;0;0;0;281;1,33;2,96;12,3;1,076;101,08;0,1;1,5;0;13,8;0,36;100;8854;101,12;16,2
07/17/2024 05:35:00 PM;236,2;0;0;0;246;2,5;5,19;12,3;1,064;101,09;0,5;-0,6;0;13,8;0,37;100;8849;101,12;16,1
07/17/2024 05:40:00 PM;233,4;0;0;0;285;1,46;3,69;12,6;1,058;101,09;-0,3;-2,1;0;13,8;0,4;100;8847;101,13;16
07/17/2024 05:45:00 PM;242;0;0;0;260;1,9;5,71;12,5;1,058;101,1;-1,7;-4;0;13,8;0,39;100;8842;101,13;15,8
07/17/2024 05:50:00 PM;245,4;0;0;0;248;3,6;7,84;12,3;1,056;101,1;-0,3;-0,3;0;13,8;0,37;100;8841;101,13;15,7
07/17/2024 05:55:00 PM;226,2;0;0;0;245;4,99;7,38;12;1,046;101,1;-1,1;0,8;0;13,6;0,36;100;8836;101,14;15,6
07/17/2024 06:00:00 PM;204,6;0;0;0;247;4,56;7,55;11,9;1,042;101,1;-1,2;-0,3;0;13,4;0,35;100;8836;101,14;15,4
07/17/2024 06:05:00 PM;196,4;0;1;40;257;3,5;6,15;12;1,04;101,1;-1,2;-3,1;0;13,1;0,36;100;8832;101,14;15,2
07/17/2024 06:10:00 PM;179,4;0;0;0;255;3,58;6,8;12,1;1,04;101,11;0;0,9;0;13;0,37;100;8830;101,14;15
07/17/2024 06:15:00 PM;167,4;0;0;0;252;5,46;9,53;12,2;1,022;101,1;0,5;-0,5;0;13;0,39;100;8825;101,14;14,9
07/17/2024 06:20:00 PM;160,6;0;0;0;250;6,67;9,34;12;1,008;101,1;-0,3;-0,3;0;12,9;0,4;100;8823;101,14;14,6
07/17/2024 06:25:00 PM;159,6;0;0;0;253;2,97;6,61;12;1,02;101,1;0;0,9;0;12,8;0,39;100;8822;101,14;14,4
07/17/2024 06:30:00 PM;161;0;0;0;249;3,23;8,23;11,9;1,016;101,11;-0,3;-1,1;0;12,8;0,38;100;8820;101,15;14,3
07/17/2024 06:35:00 PM;166,4;0;0;0;249;7,08;9,64;11,8;1,01;101,1;1,2;0,8;0;12,6;0,37;100;8815;101,14;14,2
07/17/2024 06:40:00 PM;164;0;0;0;247;7,52;9,1;11,8;1,008;101,1;-1,3;-2,7;0;12,6;0,38;100;8812;101,14;13,9
07/17/2024 06:45:00 PM;178,4;0;0;0;256;3,2;7,01;11,9;1,016;101,1;-0,5;-0,9;0;12,5;0,38;100;8814;101,15;13,8
07/17/2024 06:50:00 PM;186,6;0;0;0;291;2,65;5,92;11,9;1,028;101,11;-0,9;-2,2;0;12,6;0,36;100;8812;101,15;13,8
